INFO: 2013-01-04 19:10:50,753 -- SharingLoadBalancer - assigning servers to the sharing space J697HLMC
INFO: 2013-01-04 19:10:50,755 -- SharingLoadBalancer - Querying sharing space J697HLMC from load balancer
INFO: 2013-01-04 19:10:50,755 -- 200 GET /SharingFactory/J697HLMC (127.0.0.1) 2.33ms
INFO: 2013-01-04 19:19:06,574 -- SharingLoadBalancer - assigning servers to the sharing space DKQ1YWKW
INFO: 2013-01-04 19:19:06,575 -- SharingLoadBalancer - Querying sharing space DKQ1YWKW from load balancer
INFO: 2013-01-04 19:19:06,576 -- 200 GET /SharingFactory/DKQ1YWKW (127.0.0.1) 1.39ms
INFO: 2013-01-04 19:20:10,882 -- SharingLoadBalancer - assigning servers to the sharing space MNWF4QM3
INFO: 2013-01-04 19:20:10,883 -- SharingLoadBalancer - Querying sharing space MNWF4QM3 from load balancer
INFO: 2013-01-04 19:20:10,883 -- 200 GET /SharingFactory/MNWF4QM3 (127.0.0.1) 1.39ms
INFO: 2013-01-04 19:20:37,713 -- SharingLoadBalancer - assigning servers to the sharing space HPA3ZJZI
INFO: 2013-01-04 19:20:37,714 -- SharingLoadBalancer - Querying sharing space HPA3ZJZI from load balancer
INFO: 2013-01-04 19:20:37,714 -- 200 GET /SharingFactory/HPA3ZJZI (127.0.0.1) 1.56ms
INFO: 2013-01-04 19:23:46,582 -- SharingLoadBalancer - assigning servers to the sharing space 00000000
WARNING: 2013-01-04 19:23:46,584 -- SharingController - no sharing info found for: 00000000
INFO: 2013-01-04 19:23:46,627 -- SharingLoadBalancer - invalid sharing secret 00000000
WARNING: 2013-01-04 19:23:46,627 -- 404 GET /SharingFactory/00000000 (127.0.0.1) 45.37ms
INFO: 2013-01-04 19:23:54,304 -- SharingLoadBalancer - assigning servers to the sharing space 00000000
INFO: 2013-01-04 19:23:54,305 -- SharingLoadBalancer - invalid sharing secret 00000000
WARNING: 2013-01-04 19:23:54,305 -- 404 GET /SharingFactory/00000000 (127.0.0.1) 1.06ms
INFO: 2013-01-04 19:23:58,406 -- SharingLoadBalancer - assigning servers to the sharing space EO62OF9M
INFO: 2013-01-04 19:23:58,407 -- SharingLoadBalancer - Querying sharing space EO62OF9M from load balancer
INFO: 2013-01-04 19:23:58,408 -- 200 GET /SharingFactory/EO62OF9M (127.0.0.1) 1.53ms
INFO: 2013-01-04 19:24:02,963 -- SharingLoadBalancer - assigning servers to the sharing space A2J1NR1F
INFO: 2013-01-04 19:24:02,964 -- SharingLoadBalancer - Querying sharing space A2J1NR1F from load balancer
INFO: 2013-01-04 19:24:02,964 -- 200 GET /SharingFactory/A2J1NR1F (127.0.0.1) 1.67ms
INFO: 2013-01-04 19:56:16,730 -- SharingLoadBalancer - assigning servers to the sharing space A5DEATUU
INFO: 2013-01-04 19:56:16,732 -- SharingLoadBalancer - Querying sharing space A5DEATUU from load balancer
INFO: 2013-01-04 19:56:16,732 -- 200 GET /SharingFactory/A5DEATUU (127.0.0.1) 1.89ms
INFO: 2013-01-04 19:57:09,438 -- SharingLoadBalancer - assigning servers to the sharing space DBMHZ8OS
INFO: 2013-01-04 19:57:09,439 -- SharingLoadBalancer - Querying sharing space DBMHZ8OS from load balancer
INFO: 2013-01-04 19:57:09,439 -- 200 GET /SharingFactory/DBMHZ8OS (127.0.0.1) 1.37ms
INFO: 2013-01-04 19:57:52,064 -- SharingLoadBalancer - assigning servers to the sharing space GWQZHIIK
INFO: 2013-01-04 19:57:52,065 -- SharingLoadBalancer - Querying sharing space GWQZHIIK from load balancer
INFO: 2013-01-04 19:57:52,066 -- 200 GET /SharingFactory/GWQZHIIK (127.0.0.1) 1.50ms
INFO: 2013-01-04 19:58:51,728 -- SharingLoadBalancer - assigning servers to the sharing space LFUQS4XM
INFO: 2013-01-04 19:58:51,729 -- SharingLoadBalancer - Querying sharing space LFUQS4XM from load balancer
INFO: 2013-01-04 19:58:51,730 -- 200 GET /SharingFactory/LFUQS4XM (127.0.0.1) 1.99ms
INFO: 2013-01-04 19:59:28,515 -- SharingLoadBalancer - assigning servers to the sharing space 1ZASDC2L
INFO: 2013-01-04 19:59:28,516 -- SharingLoadBalancer - Querying sharing space 1ZASDC2L from load balancer
INFO: 2013-01-04 19:59:28,516 -- 200 GET /SharingFactory/1ZASDC2L (127.0.0.1) 1.41ms
ERROR: 2013-01-04 19:59:28,518 -- Uncaught exception POST /SharingSpace/1ZASDC2L (127.0.0.1)
HTTPRequest(protocol='http', host='127.0.0.1:8001', method='POST', uri='/SharingSpace/1ZASDC2L', version='HTTP/1.1', remote_ip='127.0.0.1', body='------------------------------62ae4a76207c\r\nContent-Disposition: form-data; name="manifest.xml"; filename="Xooml.xml"\r\nContent-Type: application/xml\r\n\r\n\r\n------------------------------62ae4a76207c\r\nContent-Disposition: form-data; name="action"\r\n\r\n{"update_manifest": {"collection_name": "395306b1-2386-4979-afe2-be1e6e602ef4", "user_id": "A84FD293-1515-4CC2-BBD2-FC78FEED475D"}}\r\n------------------------------62ae4a76207c--', headers={'Content-Length': '424', 'Connection': 'close', 'Content-Type': 'multipart/form-data; boundary=----------------------------62ae4a76207c', 'Host': '127.0.0.1:8001', 'Accept-Encoding': 'gzip'})
Traceback (most recent call last):
  File "/Library/Python/2.7/site-packages/tornado-2.3-py2.7.egg/tornado/web.py", line 1000, in _stack_context_handle_exception
    raise_exc_info((type, value, traceback))
  File "/Library/Python/2.7/site-packages/tornado-2.3-py2.7.egg/tornado/web.py", line 1118, in wrapper
    return method(self, *args, **kwargs)
  File "/Library/Python/2.7/site-packages/tornado-2.3-py2.7.egg/tornado/gen.py", line 120, in wrapper
    runner.run()
  File "/Library/Python/2.7/site-packages/tornado-2.3-py2.7.egg/tornado/gen.py", line 345, in run
    yielded = self.gen.send(next)
  File "/Users/afathali/Developer/Mindcloud/Server/MindCloud/Handlers/Joker/SharingSpaceActionHandler.py", line 22, in post
    file = self.request.files['file'][0]
KeyError: 'file'
ERROR: 2013-01-04 19:59:28,543 -- 500 POST /SharingSpace/1ZASDC2L (127.0.0.1) 25.33ms
INFO: 2013-01-04 20:00:01,540 -- SharingLoadBalancer - assigning servers to the sharing space MKX8HTAX
INFO: 2013-01-04 20:00:01,541 -- SharingLoadBalancer - Querying sharing space MKX8HTAX from load balancer
